TP9,AF7,AF8,TP10,timestamps
34.76417368,31.07869568,,9.291643071,1533222560
54.67278439,31.36913315,,7.682162648,1533222560
67.74704317,27.23313814,,9.839419651,1533222560
62.07312789,21.51801206,,7.309205245,1533222560
45.36576749,25.36139739,,9.878339151,1533222560
35.47414917,34.47500338,,12.24765774,1533222560
39.95618593,32.64100388,,8.65236006,1533222560
55.64533604,31.27773343,,12.10475928,1533222560
60.45526689,35.24621015,,17.39641052,1533222560
46.48248651,33.5846806,,13.28267143,1533222560
31.26848408,29.42584994,,0.680209525,1533222560
36.1032238,30.31823747,,4.307307373,1533222560
58.63522708,32.25764119,,13.73210121,1533222560
64.03856973,24.83366886,,25.38072768,1533222560
56.9369691,20.55979775,,35.89531737,1533222560
44.83690279,33.35095531,,19.05446161,1533222560
44.36451454,40.10179055,,1.000596896,1533222560
66.77792689,38.90267928,,5.035600524,1533222560
79.06925964,39.57757909,,11.17236897,1533222560
68.08468117,39.40144793,,7.325615025,1533222560
59.20876642,42.70830908,,12.25772916,1533222560
69.70784072,41.52649432,,20.57274527,1533222560
91.24384971,41.91853134,,27.34166489,1533222560
92.77266746,43.39439067,,28.86553063,1533222560
74.23822083,38.66766334,,21.98379445,1533222560
71.25555178,35.09705648,,29.30117865,1533222560
80.64743476,33.62073861,,41.04467406,1533222560
93.24361017,28.84234087,,40.09721697,1533222560
95.62765196,28.89022117,,40.58682938,1533222560
89.87805293,30.63763534,,43.7792619,1533222560
75.53693575,29.49739629,,39.91964516,1533222560
74.59212425,35.61219418,,38.90290518,1533222560
89.33144897,33.7664122,,41.49832329,1533222560
91.26935256,26.69748035,,41.53908572,1533222560
90.23114308,26.34067214,,38.13007457,1533222560
79.21335999,28.87143776,,32.22644708,1533222560
67.80900737,27.38065654,,26.47237015,1533222560
76.12350128,27.15341128,,26.42473501,1533222560
92.24165377,27.26287984,,31.75148793,1533222560
91.33324166,24.50738951,,33.31277884,1533222560
70.36757533,21.74751364,,29.66757881,1533222560
66.64779997,23.01586312,,31.23509021,1533222560
72.20880083,25.03144385,,33.67504961,1533222560
77.52744873,23.77949484,,32.61851867,1533222560
74.192715,24.45903538,,31.25145268,1533222560
58.56062536,26.79920637,,31.56806392,1533222560
48.93799985,24.86466363,,30.83556832,1533222560
56.05808703,24.83524853,,30.18607561,1533222560
84.43117766,25.77143585,,38.12322234,1533222560
84.57893479,23.88208724,,40.07582668,1533222560
61.58023162,21.61923939,,32.90219013,1533222560
57.2029725,21.95245733,,27.38985601,1533222560
64.0801978,25.52218202,,25.84231544,1533222560
81.6403717,22.98867943,,31.08964531,1533222560
89.39568483,21.54895044,,38.28648046,1533222560
75.6749694,27.20479096,,39.45649966,1533222560
64.83761361,26.48189836,,33.07743251,1533222560
69.91216562,24.35927803,,27.82944342,1533222560
86.89659839,28.33399634,,31.26252011,1533222560
88.77242466,26.31489879,,30.7699357,1533222560
67.45599441,31.20524445,,31.83727571,1533222560
50.70660035,28.76776334,,27.85699482,1533222560
54.28649706,17.07996216,,19.74274014,1533222560
71.22463154,19.51987511,,22.94129041,1533222560
73.36970933,18.24950817,,24.83925424,1533222560
55.24826498,15.21864395,,22.97494513,1533222560
47.67717317,19.42529349,,22.97865774,1533222560
54.29282001,22.50277597,,24.35573939,1533222560
73.16527177,22.52362002,,31.45774139,1533222560
83.50617838,18.74694142,,45.33479429,1533222560
71.7164965,13.29395865,,52.01857007,1533222560
47.82789904,25.47213255,,34.66661553,1533222560
36.63912394,35.17674128,,20.08948396,1533222560
62.55417151,31.78463469,,27.8959704,1533222560
92.71295914,38.93610744,,41.52065088,1533222560
85.13788098,39.11193155,,42.0011091,1533222560
63.85775905,33.77415872,,35.25751973,1533222560
66.30115441,39.58620642,,37.48679554,1533222560
80.08971813,38.69557617,,36.76225479,1533222560
97.2573285,32.32488112,,37.23770783,1533222560
100.4298236,32.672781,,43.61848447,1533222560
79.26001729,32.68930932,,37.6237599,1533222560
71.30765609,33.54660685,,35.62638607,1533222560
82.99010022,36.2460685,,33.62988825,1533222560
93.30019102,35.11178452,,36.79297567,1533222560
90.22563758,28.3815891,,39.0635699,1533222560
72.80283963,29.42989427,,33.55204404,1533222560
65.52616521,36.60544423,,31.19910132,1533222560
85.39234936,31.05495049,,31.70053947,1533222560
106.8243439,27.83967982,,36.31066462,1533222560
107.4611348,30.86670656,,38.52624048,1533222560
91.31262936,31.17794641,,36.73798941,1533222560
79.07351426,30.79554949,,31.3667955,1533222560
88.86342445,34.6352991,,34.32595665,1533222560
98.55558318,28.84530967,,37.1423524,1533222560
96.7199693,27.92561501,,39.03972506,1533222561
85.73703286,36.61040963,,38.93059765,1533222561
66.05477884,34.18204725,,35.08816828,1533222561
76.26828316,36.66954835,,36.63033006,1533222561
98.14066186,39.48465435,,38.55312739,1533222561
105.9246472,41.61580767,,41.51885004,1533222561
102.5558373,43.44175153,,40.91229866,1533222561
87.47029849,42.00642569,,37.13455092,1533222561
86.37999675,46.00140777,,34.68700173,1533222561
102.3771914,47.7213922,,36.10769352,1533222561
104.4427478,45.97365415,,36.21269614,1533222561
97.61126801,48.34336181,,37.16999919,1533222561
85.01168195,47.76534908,,37.6023385,1533222561
76.4360619,41.13557745,,29.44197664,1533222561
90.70452485,33.23945307,,32.76799704,1533222561
100.1132887,28.98577878,,43.02046689,1533222561
95.46457465,30.38779275,,45.35190962,1533222561
90.20716521,37.63453855,,52.74581248,1533222561
79.30122964,37.58039884,,44.04576556,1533222561
80.66758796,34.06092813,,25.08035599,1533222561
94.20702353,36.14566573,,29.35859855,1533222561
85.30371428,38.11223594,,28.84811691,1533222561
74.64925941,42.52749989,,27.02030707,1533222561
76.65852408,45.05643146,,30.21166565,1533222561
95.72387998,47.33044079,,32.72857843,1533222561
106.3447217,47.90161718,,37.46524303,1533222561
101.042425,48.90532511,,36.08201173,1533222561
89.8469709,48.78579211,,33.28159908,1533222561
79.07584138,46.3061959,,31.72956074,1533222561
87.90075647,48.38726936,,36.16292517,1533222561
100.5539839,45.87245267,,39.47858585,1533222561
95.55098272,45.42196659,,38.94734501,1533222561
82.51936008,48.84074407,,37.19832502,1533222561
73.04985867,47.74657224,,30.76030267,1533222561
79.98649409,49.41227025,,31.76476534,1533222561
87.37013714,48.84721777,,35.8287495,1533222561
79.94821964,48.94836147,,32.42543129,1533222561
65.51762117,54.18491068,,32.20840211,1533222561
54.74389977,48.8791488,,25.91547283,1533222561
63.87718421,47.01285851,,23.80559505,1533222561
79.5880325,51.25609927,,27.83991266,1533222561
79.47827019,49.33852993,,31.67190789,1533222561
66.85848917,51.42068217,,31.87493406,1533222561
53.26589581,50.43484373,,17.01784373,1533222561
56.66219129,45.23022524,,15.69938688,1533222561
72.44271326,46.50286521,,27.01346655,1533222561
77.10051562,49.37453978,,27.88685273,1533222561
59.54218045,43.52916325,,25.316882,1533222561
47.824721,40.92550183,,24.97743599,1533222561
51.23941282,41.07413472,,27.33288939,1533222561
65.04468707,37.50136428,,34.02965931,1533222561
73.36718784,38.59277229,,33.45830971,1533222561
65.48269301,38.02672715,,32.71326726,1533222561
57.76436615,38.66570592,,30.84944019,1533222561
62.56769363,41.53804413,,31.36408431,1533222561
77.75847639,36.94897493,,38.03692087,1533222561
90.27286426,32.74323225,,45.93261439,1533222561
80.09647061,36.29455385,,47.91736312,1533222561
54.82010732,41.43769718,,37.99465387,1533222561
43.99408271,36.60913623,,31.90404941,1533222561
71.76786982,35.5577284,,37.21722643,1533222561
100.1624588,41.87429125,,40.65420744,1533222561
96.00536049,43.00104607,,36.43359332,1533222561
81.5272212,44.87373103,,36.65355368,1533222561
76.73629253,44.00934302,,40.4586612,1533222561
95.78108371,46.68251389,,37.54861413,1533222561
108.3630293,47.18455138,,29.24727374,1533222561
96.37907038,43.9838843,,29.27298679,1533222561
76.36016758,43.15624387,,30.17978256,1533222561
66.31259065,40.90883433,,21.90876947,1533222561
76.7160183,39.19562981,,20.00922915,1533222561
86.35855564,35.45202497,,22.46151581,1533222561
74.08532851,32.14371606,,19.12654752,1533222561
56.93757572,32.88349867,,19.46045962,1533222561
79.59200918,55.01586848,,37.51015071,1533222561
94.61592907,59.97085724,,41.39128817,1533222561
84.01138615,47.27287116,,30.41040345,1533222561
76.32913924,43.46781553,,27.44689709,1533222561
67.53099283,40.01583793,,21.37848916,1533222561
53.24552528,36.21202939,,18.95039137,1533222561
56.10099657,34.66361755,,20.67489313,1533222561
67.50569892,34.68868992,,24.37814012,1533222561
65.91166212,31.86038586,,30.78758376,1533222561
46.07721815,25.68255893,,29.78204447,1533222561
33.72497702,31.23532512,,28.11966769,1533222561
42.09162492,38.18390835,,28.95437701,1533222561
54.10315284,37.09249698,,24.4455546,1533222561
54.92014638,36.1954586,,25.50782965,1533222561
45.34003503,37.73738419,,29.29420207,1533222561
40.20681272,39.07939906,,19.01099784,1533222561
45.36532996,36.68913408,,10.6099233,1533222561
63.52089852,36.24428519,,17.69012321,1533222561
72.64106774,38.4375679,,17.47024463,1533222561
61.01075108,42.73561332,,11.20101986,1533222561
43.45106477,40.55822192,,6.260663698,1533222561
36.19538878,40.88523119,,1.228318971,1533222561
44.81973674,33.13878312,,8.106925554,1533222561
59.04225331,20.98089657,,16.86813711,1533222561
50.40243246,28.77933339,,9.189161382,1533222561
32.13858999,33.10617895,,-3.392463258,1533222561
43.95406648,36.64055643,,-5.349452899,1533222561
73.76838823,38.14155946,,-0.612817571,1533222561
86.36193436,39.81198878,,3.793801007,1533222561
67.93648061,41.63090064,,4.976886017,1533222561
48.21829918,43.47918111,,0.914643573,1533222561
39.5706776,39.5207451,,-9.294469065,1533222561
42.39669354,32.60305535,,-12.67827397,1533222561
52.77166031,34.31381309,,-12.60991727,1533222561
45.42771973,35.144429,,-11.26239625,1533222561
24.79454718,32.1169664,,-4.198012097,1533222561
24.9340179,34.62029587,,-6.888236198,1533222561
41.5067259,36.75702334,,-4.025767358,1533222561
60.18378675,37.02388236,,2.968128194,1533222561
62.94859755,39.45878178,,6.281245806,1533222561
42.56158053,39.36344346,,3.782548374,1533222561
32.13958661,43.79937172,,6.849685347,1533222561
49.81423554,47.06020681,,18.01190489,1533222561
68.39788319,41.54723687,,20.92886061,1533222561
70.78417958,40.66701036,,14.5736561,1533222561
47.79429715,39.56453754,,10.19635825,1533222561
35.12049851,41.03989405,,12.72952424,1533222561
50.66383154,46.45810906,,9.344631076,1533222561
63.41521452,43.11501835,,5.945412782,1533222561
61.00107758,37.72760619,,12.26851361,1533222561
46.00091042,42.12857402,,10.74822758,1533222561
36.0295477,39.2610308,,-4.180094526,1533222561
38.86168566,36.25879392,,-11.28912084,1533222561
49.03061158,36.55171442,,-4.433576719,1533222561
63.04707701,36.03969588,,2.356808064,1533222561
51.7114038,36.52912388,,7.510675273,1533222561
36.61019253,35.61603567,,2.630364874,1533222561
51.25232676,38.47862277,,-1.553340615,1533222561
65.80741656,41.10844389,,7.335816363,1533222561
63.83901485,40.44578324,,10.82857756,1533222561
54.68896175,39.02157805,,6.292438259,1533222561
43.494458,36.50349975,,4.416262673,1533222561
50.08421862,38.50944468,,4.920374352,1533222561
67.23097434,38.01746322,,0.585419978,1533222561
75.77871874,37.61916372,,0.497918112,1533222561
71.25225949,35.61987109,,-0.060637115,1533222561
61.95260131,34.67286737,,-3.942577807,1533222561
59.10470805,38.08168931,,-5.040672044,1533222561
65.96136081,35.76563406,,-4.972824327,1533222561
76.71215549,37.09741073,,-0.526573871,1533222561
68.88627989,45.02306244,,5.472365374,1533222561
58.51886178,49.17846648,,5.413075293,1533222561
55.0992635,46.37624092,,1.087404871,1533222561
58.95223695,44.54650603,,4.418298043,1533222561
63.98906,48.84264266,,12.83386851,1533222561
57.94281282,52.29577635,,20.04877209,1533222561
45.44694356,46.65033506,,16.05111579,1533222561
39.527071,42.36186052,,10.66369079,1533222561
57.12481077,44.44120998,,15.15605248,1533222561
69.53961362,41.89956822,,17.60229798,1533222561
60.58387301,40.95985768,,11.64327169,1533222561
44.38121011,41.49617488,,6.813875645,1533222561
38.11698188,45.24618578,,5.34417341,1533222561
46.32222246,44.37382031,,5.144813522,1533222561
57.18847951,40.9395009,,4.165007536,1533222561
59.00106279,44.98201471,,3.046995533,1533222561
50.89124016,48.43549105,,-0.301096095,1533222561
45.39503231,48.7611923,,2.459874466,1533222561
45.84686549,45.94065922,,1.278102923,1533222561
64.92356811,45.85270807,,4.080583146,1533222561
72.72218172,50.33641826,,8.3299268,1533222561
47.93308333,48.75974676,,5.953549126,1533222561
37.00869352,46.50011234,,1.485559932,1533222561
45.04688346,46.29299095,,-0.5828938,1533222561
65.94711481,48.29011916,,3.752764866,1533222561
65.90991071,46.84215913,,5.282103617,1533222561
46.48916382,48.90085791,,-0.59635353,1533222561
44.9793331,48.85342084,,-3.876394723,1533222561
52.27465142,44.52910285,,-2.386526162,1533222561
64.34591821,43.51146148,,1.611241039,1533222561
68.46935015,43.66362678,,6.869362953,1533222561
58.06390635,45.95132105,,10.16141237,1533222561
50.87503986,43.94373499,,13.70312768,1533222561
50.36809987,39.42139293,,12.69087222,1533222561
61.0688597,40.00404016,,16.98478769,1533222561
67.22785382,37.48273144,,24.78666629,1533222561
55.65049442,37.9443932,,28.42925998,1533222561
38.96586762,39.01876397,,24.51529155,1533222561
43.40838897,39.87954592,,20.95377719,1533222561
64.4267376,41.43181334,,20.96205808,1533222561
72.85769581,38.62809819,,19.12141078,1533222561
80.18095535,47.42727118,,29.66280185,1533222561
76.02297257,53.67120968,,42.36450911,1533222561
42.50162292,40.86627063,,16.98453253,1533222561
40.57208022,35.63958706,,1.860944114,1533222561
61.5439459,42.9320559,,13.28063605,1533222561
60.53909038,41.15107739,,15.21731996,1533222561
56.22430326,33.14828679,,20.3573123,1533222561
45.88221417,29.41988757,,19.99579896,1533222561
47.28872621,25.97672265,,18.25459738,1533222561
63.95770332,29.85280689,,21.91354283,1533222561
55.60306669,30.66181172,,17.52118916,1533222561
36.4944546,31.7213117,,14.09594357,1533222561
32.19373684,34.59209589,,14.24789699,1533222561
45.35606776,33.2823258,,13.56721521,1533222561
65.48750137,31.26116005,,17.53438818,1533222561
58.52574175,34.67075769,,18.57347334,1533222561
43.79331682,37.49695502,,17.33187098,1533222561
43.02813846,39.5469621,,13.07683036,1533222561
46.77415746,45.39613582,,12.65025943,1533222561
55.60913033,52.20474224,,18.06745255,1533222561
56.40290102,52.80370571,,14.93947998,1533222561
44.0854163,52.94471379,,11.19191821,1533222561
33.59548541,56.14765031,,11.72230686,1533222561
35.06872131,53.71839962,,6.257978193,1533222561
52.29678467,53.13075141,,5.781167884,1533222561
62.54463088,56.11939523,,11.79801557,1533222561
48.35912381,51.22948577,,9.642305342,1533222561
38.0611097,49.81393559,,5.968831077,1533222561
41.1727211,45.29616241,,7.439817307,1533222561
56.64983622,46.27082144,,16.73019427,1533222561
65.38445978,50.88342543,,20.41268727,1533222561
48.87069646,46.15299628,,13.17659707,1533222561
35.05686759,45.1847323,,8.40308557,1533222561
40.54135461,44.95947609,,7.723285642,1533222561
49.77849942,42.06142951,,8.625045468,1533222561
53.27621489,41.14152284,,14.65135428,1533222561
40.12135446,41.49143504,,14.14012087,1533222561
31.70262669,46.86747967,,14.52768649,1533222561
43.07041973,52.87985155,,19.49996352,1533222561
50.71592703,46.35132291,,11.19856543,1533222561
56.14338699,41.93214246,,12.78432913,1533222561
44.28192462,42.64451742,,19.91473422,1533222561
22.59057275,39.58756458,,14.68672678,1533222561
16.5720941,35.67094785,,11.80121407,1533222561
34.12138735,36.63186062,,16.56821264,1533222561
54.68448526,41.90670663,,19.37975664,1533222561
49.95041439,42.8210886,,19.08494131,1533222561
34.15226489,41.28619387,,11.18760013,1533222561
28.8686919,39.13023924,,3.491809987,1533222561
55.21657332,53.42201896,,18.77289878,1533222561
78.72485732,68.29224101,,34.28541348,1533222561
69.01711278,64.01870807,,29.74253876,1533222561
47.66783398,61.31582439,,20.55615888,1533222561
35.17904849,58.56450358,,9.487970716,1533222561
55.1871915,56.51792511,,15.11662991,1533222561
71.33983182,55.64702216,,20.04153861,1533222561
52.24061013,48.3913659,,12.64000635,1533222561
36.03742199,50.6902234,,18.0904906,1533222561
29.18672132,49.30577043,,5.95810548,1533222561
33.74080238,43.0313175,,-4.161265567,1533222561
52.41909259,42.49641395,,4.308214382,1533222561
47.01811746,43.85340888,,4.942031709,1533222561
36.76261958,44.50838965,,5.84033419,1533222561
28.09589078,38.48470139,,1.499528767,1533222561
22.38939829,35.74400653,,-1.431408569,1533222561
42.43362847,37.01193111,,4.853435464,1533222561
51.87084634,36.73827629,,8.117747468,1533222561
35.64723869,35.58584542,,5.440790488,1533222561
29.27096078,34.15732766,,2.988183572,1533222561
39.21614574,44.12252161,,12.25205722,1533222561
71.217665,64.32180133,,32.90622747,1533222561
106.4750118,88.30689092,,56.12879392,1533222562
91.32786543,97.17656145,,60.51453709,1533222562
50.82120558,71.03352204,,35.66455671,1533222562
39.41346691,53.57311656,,12.75435541,1533222562
52.59751464,52.26395944,,5.360027002,1533222562
64.84512264,54.21134766,,11.74215834,1533222562
54.30230474,50.66287189,,10.24030664,1533222562
27.79242695,45.10745046,,-1.935926368,1533222562
24.29604746,44.38778784,,-3.966794756,1533222562
32.88819309,40.0468168,,-6.949617365,1533222562
40.09302607,38.56647264,,-3.447605045,1533222562
38.48101133,48.48904709,,10.14621312,1533222562
25.68708683,57.1368749,,10.79985828,1533222562
29.11255434,59.75056378,,12.6646657,1533222562
45.50665795,58.65153401,,20.19274659,1533222562
57.93913618,56.32079772,,17.46897314,1533222562
45.76550852,49.43133207,,10.09478091,1533222562
37.67877102,51.70570017,,13.21330531,1533222562
52.65418172,62.00153036,,28.84781303,1533222562
72.05468608,72.1158152,,39.55280447,1533222562
73.74818726,67.27341913,,32.7539043,1533222562
49.36981742,51.45072309,,14.72894333,1533222562
22.01604337,40.87455587,,-3.999262683,1533222562
20.07462291,35.34573655,,-12.64430997,1533222562
31.77560758,34.59601218,,-15.10973716,1533222562
36.6342267,31.2843922,,-15.67153055,1533222562
31.04390896,28.70191648,,-9.340466443,1533222562
26.3510959,34.44708174,,-0.994900874,1533222562
37.12803381,44.45528114,,2.866057443,1533222562
44.50696137,45.87072557,,-3.529802077,1533222562
49.95480817,36.10500195,,-5.433590741,1533222562
52.26639347,35.64329448,,-0.504672267,1533222562
31.59841511,36.67294053,,-4.484401983,1533222562
17.27914989,35.50503312,,-15.77915761,1533222562
31.37506164,35.34164131,,-13.98349618,1533222562
40.65624073,30.96075888,,-13.09146748,1533222562
45.96870981,35.61534344,,-6.448939356,1533222562
46.74805741,44.46658892,,5.695958705,1533222562
26.316224,42.09208323,,-4.833753426,1533222562
17.16075012,38.16742724,,-21.29784069,1533222562
27.21407112,31.72075533,,-25.42163362,1533222562
43.5343748,36.67232967,,-7.292695595,1533222562
24.95474801,39.96906637,,-2.952780767,1533222562
-1.569555192,34.51835603,,-9.807984755,1533222562
10.76165076,35.01933838,,-8.436050237,1533222562
31.15476153,32.75571511,,-13.30616508,1533222562
38.03489999,32.71900994,,-14.15820606,1533222562
24.38901592,30.874019,,-10.09919344,1533222562
12.83835081,29.80733623,,-13.29254923,1533222562
21.1175478,28.68428181,,-14.02790528,1533222562
37.55540366,31.35699994,,-8.896396963,1533222562
46.76225373,32.02791735,,-6.584938228,1533222562
35.13982289,28.3047084,,-7.755563853,1533222562
21.01225396,34.02731583,,-10.27858291,1533222562
23.01259213,34.1456906,,-10.32743058,1533222562
37.50060906,30.19503828,,-10.29420289,1533222562
46.66581165,32.22226196,,-10.21853948,1533222562
34.30599827,30.40705199,,-9.238957359,1533222562
12.15483991,31.68697512,,-11.21703529,1533222562
6.224295743,32.81013704,,-11.96678845,1533222562
24.46790876,32.72157112,,-11.21813991,1533222562
45.95428334,33.79581442,,-5.795792494,1533222562
41.8973857,33.81896493,,-3.61975621,1533222562
25.82303299,35.56299231,,-4.246990697,1533222562
22.9182379,36.58848172,,-3.333893994,1533222562
35.6660063,37.50748922,,-4.886460732,1533222562
42.47284065,31.25768253,,-10.18921394,1533222562
35.26109594,32.91680507,,-10.27794538,1533222562
22.58751885,34.24119267,,-8.00017307,1533222562
36.47580554,33.61125405,,-11.19959302,1533222562
46.33921579,35.03298386,,-14.28748294,1533222562
48.03339792,31.68297236,,-11.09430501,1533222562
44.87879416,31.57483814,,-10.3769736,1533222562
23.287969,39.84705531,,-8.028760576,1533222562
11.74065614,41.08118894,,-4.844625359,1533222562
18.08408537,36.86754981,,-7.904653263,1533222562
35.16277645,35.4498734,,-4.341569394,1533222562
40.51071289,36.1851226,,3.939866444,1533222562
23.52145303,37.03438827,,-2.010703406,1533222562
1.4215388,35.09946602,,-9.832878255,1533222562
4.342953972,29.85626153,,-10.36926377,1533222562
28.43547394,32.23419743,,-3.527837537,1533222562
40.95423046,37.61498017,,1.986966011,1533222562
20.03911265,35.67524291,,-5.378533733,1533222562
-4.807417863,29.72826868,,-12.22042191,1533222562
5.532883955,31.28053677,,-14.38814571,1533222562
31.29599908,38.61842679,,-19.1478907,1533222562
57.07004385,49.19619283,,-1.581567479,1533222562
35.24963364,39.46636475,,3.330766194,1533222562
-9.723988772,24.86408496,,-26.25296232,1533222562
-7.847587728,22.58618537,,-28.41555505,1533222562
12.61238992,23.08194752,,-23.00928106,1533222562
23.38964297,21.03067108,,-20.51007633,1533222562
8.037897495,16.90472988,,-16.27560556,1533222562
-16.45408917,18.57947389,,-21.27839887,1533222562
-11.69892324,15.95043651,,-18.94864817,1533222562
8.299486964,16.5340692,,-13.69948091,1533222562
16.52028206,17.54765371,,-5.815893237,1533222562
13.13832212,18.65196415,,1.3333675,1533222562
5.169540398,19.72765017,,-0.417866153,1533222562
9.298767776,18.99688854,,0.624340505,1533222562
21.9822992,19.17040244,,-0.428006592,1533222562
30.22916687,19.94300608,,-2.016901645,1533222562
24.94712191,22.32652233,,6.322271247,1533222562
7.161660626,24.48262473,,5.696566165,1533222562
-0.928052799,22.5904172,,2.03377599,1533222562
16.79197509,23.9921163,,5.785920363,1533222562
31.20228992,22.4348536,,6.517635712,1533222562
23.48095507,22.39156136,,5.767795644,1533222562
7.740460118,21.88824917,,5.965624213,1533222562
-2.992757141,18.91923196,,0.313431953,1533222562
8.457058429,21.08467791,,-1.890453624,1533222562
32.33646973,24.89265356,,5.36771782,1533222562
34.69269644,26.40233199,,4.537018205,1533222562
13.71022958,26.2115707,,-2.456710268,1533222562
8.298506071,29.24306958,,-0.038878135,1533222562
22.46645858,25.92876711,,-3.525030723,1533222562
37.62066653,27.91505817,,-4.303599678,1533222562
45.47643932,33.1528958,,1.49627031,1533222562
28.85325724,31.57385804,,1.098048767,1533222562
11.56466504,32.18763854,,-4.649257387,1533222562
22.893546,34.78445964,,-9.197258068,1533222562
38.10947845,35.05718521,,-7.856544143,1533222562
40.92281896,32.17136214,,-3.894641661,1533222562
27.70648932,30.78897149,,-4.099382431,1533222562
12.25784935,32.19199417,,-6.351746398,1533222562
15.67116927,31.55012375,,-5.846543657,1533222562
29.80824124,33.69727586,,1.228082895,1533222562
33.56166635,34.2129706,,0.401987045,1533222562
23.35014758,31.76288824,,-4.00776248,1533222562
14.23528075,32.11791365,,-0.083978473,1533222562
18.57429438,37.85482968,,1.440949978,1533222562
29.71940575,37.53372616,,0.061133116,1533222562
28.81964862,31.66909738,,4.895403005,1533222562
22.20220416,34.18523889,,9.024765879,1533222562
20.95847543,39.51739917,,12.33271515,1533222562
23.23779948,35.07505607,,10.74508101,1533222562
35.67037616,31.88614894,,6.444655346,1533222562
48.0574343,32.12855949,,10.6596127,1533222562
46.98108594,32.14571578,,12.79734677,1533222562
29.18685775,33.61212454,,5.006847786,1533222562
26.97416998,34.11208188,,-0.096644372,1533222562
47.34019443,33.25281809,,7.284622066,1533222562
52.68853585,33.64309093,,11.17384535,1533222562
39.10621125,34.2482878,,8.82247023,1533222562
20.8306551,35.66729359,,7.868171722,1533222562
9.19881975,37.05105324,,3.814622578,1533222562
20.96737025,33.75771075,,4.406812402,1533222562
37.28289815,33.75317732,,1.808503188,1533222562
35.67630642,39.56494581,,1.369438384,1533222562
18.38573892,40.85923648,,-1.507398557,1533222562
