timestamps,TP9,AF7,AF8,TP10,RIGHTAUX
1533059192.851,4.198821905933968,18.099918156545943,19.54925904326957,8.563150693833213,-10.254
1533059192.854,6.995909808197217,15.332640707968658,20.407358170515558,5.424730687348132,-33.691
1533059192.858,32.20215770259769,14.98886526689336,24.50251658480064,17.30803158493745,3.906
1533059192.862,41.387829750599415,16.294226181692316,26.070378751499103,27.648472272628887,8.301
1533059192.866,31.928429533438432,20.178213552629437,22.847015630212383,17.629854837369695,-5.859
1533059192.87,18.69970957403889,22.621041100391977,17.631705623752108,10.29269318787046,-11.23
1533059192.874,22.57700411008726,22.603090254827265,15.82311854262939,8.713566517412133,45.898
1533059192.878,35.371161138184945,19.91561134709226,17.276237968659665,9.895844367298354,22.461
1533059192.882,39.04539356372405,19.740293152583085,18.348738033890825,11.567801245623318,-3.418
1533059192.886,31.11748257692694,21.603107336436004,21.0314102595281,6.206688802268605,20.996
1533059192.89,14.729827234034104,21.666629048265573,18.345963574611897,-4.037717797831513,0.977
1533059192.894,12.77344074190767,24.36752539924249,14.05041683411948,-11.67720997389899,34.18
1533059192.897,33.01938445677624,27.64412821026378,11.500798453814706,-2.478216719329498,51.27
1533059192.901,37.313664787563006,27.21290476686046,15.240678278367994,0.9493732094258044,46.875
1533059192.905,24.57839065455505,25.269074277451875,20.918786409262413,-2.798856164256656,67.383
1533059192.909,16.530312938192207,26.289467166215143,23.2705772437873,-4.351300904973085,48.828
1533059192.913,13.035611117717927,26.84740547639191,21.8068824299176,-4.247926768261765,66.895
1533059192.917,22.91832265180657,25.80163002049148,26.05931033434262,0.4941461315055428,49.316
1533059192.921,37.52554693970244,24.36084915039479,27.050568071005184,7.01146472491861,4.395
1533059192.925,33.81334151719247,26.928362014205927,26.322632664451284,13.466840925304972,9.766
1533059192.929,22.944835077706827,31.530366496070577,21.696566740976007,6.526347383888608,3.418
1533059192.933,14.856009868000465,31.12727792284779,21.68856553207738,0.9646121209492152,11.23
1533059192.937,33.24269703990718,28.14694432079285,25.561561322540943,5.287939675986693,26.367
1533059192.94,39.70264331973734,28.82128251022265,26.58721257597052,8.640039089936048,48.34
1533059192.944,31.7116916611078,28.43919494265669,26.889726096575647,8.598220188856208,56.641
1533059192.948,23.95913335573365,22.79736824354596,30.34157142646388,5.061357270282778,65.43
1533059192.952,12.832579476928576,23.28227742512039,30.06621163223812,0.4685989590806599,62.012
1533059192.956,28.888482098228558,24.40427135028408,24.320643517476,1.4780386972756248,25.391
1533059192.96,45.899505615041576,25.94732079275995,21.024069418641783,3.742562523440755,23.926
1533059192.964,37.63148253335806,25.995072136425925,24.25001037766581,3.9435002523660976,38.574
1533059192.968,25.62263754303145,23.170017312718564,29.04293785207297,0.0,5.371
1533059192.972,16.73891772296698,22.351010368386657,21.989005194568875,-4.414272299095231,6.836
1533059192.976,27.36587551489631,21.997207711646517,21.438877541527408,-2.5426935708341936,-7.324
1533059192.979,36.90081099575527,25.44516815096334,23.169165632611563,0.4992209904220323,-27.344
1533059192.983,33.997756296833174,28.94163187708099,23.4642722712468,3.801245883694039,34.18
1533059192.987,27.13222223467948,29.1741311682134,22.59967277290436,5.14158182055138,105.469
1533059192.991,16.939164076590416,29.21894834525076,18.801166769263727,2.5132591892434943,23.438
1533059192.995,27.047661092817663,29.966316614677325,16.79263524853238,0.4828770630276571,-30.762
1533059192.999,37.81346136584983,25.37975581557179,17.335461192208257,-1.5199854260595973,45.898
1533059193.003,36.74501193466106,27.23012954171196,21.16354432443729,3.522988083532522,70.312
1533059193.007,33.32020285868077,25.766297392321245,22.422174173261983,5.335947902069466,83.496
1533059193.011,20.922751883568257,22.91054613679169,21.537513845641907,-1.018293366534306,71.777
1533059193.015,20.468032788987625,17.741287923779485,21.90404470801718,-3.0733193061148394,-15.625
1533059193.019,35.069700036763926,19.3912426328549,23.945389094128824,-0.5092625678996723,-7.324
1533059193.022,33.595310811761955,20.488238091711768,23.16944159513704,2.839401738310546,48.828
1533059193.026,27.07382784673478,17.30293887465537,25.70759667069532,5.757741844164508,21.973
1533059193.03,17.657788751315728,17.196191051301607,24.737530233621847,3.742777944030707,-1.953
1533059193.034,20.368393560532628,14.15194922874981,23.190845643798436,0.9899764148939776,-6.836
1533059193.038,38.23608360622687,12.902994055190495,23.776689396426608,1.950362005868719,-43.945
1533059193.042,28.885421242574928,9.46569296056523,23.09751576117256,0.0,-28.809
1533059193.046,19.93600554021223,10.172885682367154,26.60127668470263,0.0,33.691
1533059193.05,15.025056043261277,15.003757453263315,27.94831433151829,2.493535107326529,13.672
1533059193.054,18.17569051810823,18.33227333690285,27.567519189700253,3.0724155903546406,-55.664
1533059193.058,32.50114500566535,14.216925975871328,25.37068498289485,4.8183313223911535,-12.695
1533059193.062,37.69469559741204,12.282875285420108,26.97649157110376,5.42611167535683,18.066
1533059193.065,27.193256747981568,13.893895798705804,25.71344361097638,1.9946157127118211,23.926
1533059193.069,15.163747499129432,14.973809846068932,21.551552839748062,-0.9908117362360246,34.18
1533059193.073,13.32923576470064,13.432716359373254,22.447787734753547,-0.4777776227948577,81.055
1533059193.077,25.658615133057157,10.994668460800575,24.133724177498674,-0.4681308143693314,88.379
1533059193.081,30.610789761452587,11.46711075366163,23.20052362368301,0.0,53.223
1533059193.085,29.493823479416644,13.95627103083562,23.48948889111588,3.2768853766477024,8.301
1533059193.089,17.4702376571348,12.29736787370245,19.869460320581364,-1.4852798449565503,-37.598
1533059193.093,14.799847109495762,12.90251754487326,18.621011076654447,-4.716994025724427,-47.363
1533059193.097,30.39539212808509,15.890861887909212,21.282408772513712,0.496194675793404,1.465
1533059193.101,38.82444277625137,15.781840629910752,23.34742726289364,5.705263611918899,30.273
1533059193.104,31.097386480646865,15.400528510090782,24.449317147331836,8.192064725732385,29.785
1533059193.108,20.981217455834408,18.08776205266414,22.42891864215716,5.531336018921492,45.898
1533059193.112,20.452704842854832,12.404328491816557,24.86524894873868,8.638300377060526,23.926
1533059193.116,37.42959061234046,8.043921102396396,28.761615766342537,14.565515676287156,34.18
1533059193.12,46.341134799739216,12.37008815701065,26.59024614536726,14.825639907020491,49.805
1533059193.124,44.05930074446128,20.64107387867,23.97654889117397,13.138360781597331,10.742
1533059193.128,31.82066345895705,23.329722669968135,17.854097129037036,7.282746373613459,-46.875
1533059193.132,12.292442818755578,25.330533384926312,16.952457825721304,-1.4468364567869223,-8.301
1533059193.136,19.962032515292112,26.12649086458989,18.016856602084843,-1.5000920882308444,90.332
1533059193.14,39.762821793955794,24.20335880503708,20.30127183712792,7.766408903800605,62.988
1533059193.144,33.26651288314041,22.600913588041184,24.61122624528739,10.762103046472948,-8.301
1533059193.147,24.592800981399016,20.965438714106902,24.426096378842104,8.592305357969789,7.812
1533059193.151,15.725589398968374,20.81540029558084,22.34087823614866,8.348418775622424,23.438
1533059193.155,21.30455880518539,19.170791873049318,23.11080471287333,7.472134743401521,66.895
1533059193.159,38.01516083607361,23.99420458057644,24.415128474116425,7.618897133982279,46.387
1533059193.163,40.11204192047855,24.65100030269502,22.00608583063137,8.929456806098667,-7.324
1533059193.167,32.230872984365426,21.600802093909373,21.768239583593253,8.511459292056076,13.184
1533059193.171,21.20038408751633,20.4912367893594,24.327043494747183,6.442837359679496,16.602
1533059193.175,18.573886915172416,17.299745476545827,27.18952611564273,4.178625325183536,39.062
1533059193.179,32.54073670496481,16.70651508769371,28.831526778122903,9.906545379924188,48.34
1533059193.183,31.509327756130848,18.64162590199319,29.7484457649483,11.544172678326555,-45.41
1533059193.186,19.73560309370308,16.257783318713035,32.54117684971235,9.90600527719581,-33.203
1533059193.19,14.351620183802318,15.73930504197402,38.12000935130482,10.806704974421033,-13.184
1533059193.194,18.59930106265124,17.826392869619408,34.82117918591824,7.946683890176664,-1.465
1533059193.198,38.39767289515929,18.556386759414952,32.0938858517661,6.999311205517521,32.715
1533059193.202,38.30612087547317,19.88758835070489,34.78172447665341,7.438808710749316,33.203
1533059193.206,33.04957046045888,20.61189520260237,32.06091285196895,7.048305573640077,64.941
1533059193.21,29.495858514842546,24.86121959404245,33.96025145063212,8.479549858327955,30.273
1533059193.214,27.88269653539917,22.44250111847865,28.446246127840165,5.499689088269493,7.324
1533059193.218,38.90052464549749,20.611495504097118,29.106253006002827,6.645602634945979,80.566
1533059193.222,40.71827487945285,20.56563057936688,31.207628417824328,12.273168585610415,76.172
1533059193.226,27.907966099748144,19.999523998706344,28.84490520285435,12.59283034732046,49.316
1533059193.229,21.192747474907925,19.529619442291104,27.166139428891057,12.373804613168538,46.875
1533059193.233,17.131946416864885,19.75496694496862,25.90655094753038,9.466962927317802,59.57
1533059193.237,33.41434534125925,21.923140165667306,27.05293122109921,15.512466481094847,54.688
1533059193.241,46.78396065664767,27.4075558434434,25.454061678758617,21.94042018195346,-2.441
1533059193.245,36.8847739232319,29.93977784813418,28.94842452352844,16.810159405428664,-26.367
1533059193.249,21.90963833517051,25.054309310214297,27.816326915784213,12.241456689960442,18.066
1533059193.253,25.66428894457126,24.658519594515987,24.511103997744595,14.591494654145023,34.668
1533059193.257,48.41392738815042,26.55706201198013,16.186078465715145,19.019872937066285,20.996
1533059193.261,52.22975476032371,27.04172032098272,19.396973378613616,14.216501630393244,-18.066
1533059193.265,36.791775801247454,30.38255451151821,22.267082940299343,7.042749937424104,19.043
1533059193.269,15.546694213453035,27.889785841355938,21.41303709130205,-3.34106214456605,47.363
1533059193.272,2.4278043865583068,19.156949286987043,28.24045425841509,-2.0204699084771067,-2.93
1533059193.276,31.23706194401553,13.609402326649466,35.77303378864259,22.16610563557952,5.859
1533059193.28,25.67257932318215,22.76452141502933,25.81615876579052,-1.4276109665292878,-3.906
1533059193.284,12.732135653291149,32.03678212900435,12.134385986960046,-20.3675197447584,5.859
1533059193.288,24.857696664940104,38.50233905117632,11.112415420293384,1.518808133435369,-3.906
1533059193.292,4.594793159174573,32.85288965520048,17.63474934919037,-7.8847807388633555,44.922
1533059193.296,7.374570856921052,26.45551988836251,18.502602448415814,-12.579931515547807,85.938
1533059193.3,34.72019400977835,22.09226393216028,22.11666825632304,4.666679043079016,7.812
1533059193.304,21.51441350347982,19.09885461726817,30.154227614478877,3.343313593028988,-35.156
1533059193.308,6.891302864101681,19.50451093193757,32.95249774651071,-10.404598881150198,-4.395
1533059193.311,-5.40166990227283,16.512827375479546,38.79573745776546,-12.990700601429584,3.418
1533059193.315,8.510118688083868,10.72525761061414,40.99319747288556,5.281061001373434,40.039
1533059193.319,45.102701806446255,12.319338429186194,43.19843341145388,29.50904860742357,70.801
1533059193.323,36.14686879086089,20.623993617215326,41.62739433803027,13.576998937363786,43.945
1533059193.327,19.791041108247157,29.485686735955067,28.433658241046786,-2.4944785681255173,20.996
1533059193.331,20.87736395174188,32.01385124163543,24.559927893669187,8.272643103540219,36.133
1533059193.335,15.859291203966116,28.159695247371115,31.66251314416638,4.215937084829901,80.566
1533059193.339,22.909398516671,25.97358511477835,34.006311480995215,-2.992846402769308,99.609
1533059193.343,28.48122075073943,26.860330814708654,29.574405339671724,1.9209131092669505,80.078
1533059193.347,22.577099180297687,25.578357068594038,32.87615085191622,0.9989301321668792,49.316
1533059193.351,4.395939383128585,19.533541087700574,40.48263462094087,-8.034691461090311,59.57
1533059193.354,4.297390169225558,15.899180085004158,40.7515271050538,-6.381081001841983,42.969
1533059193.358,30.684761524562727,16.01830556834682,44.94423253470707,8.194221114091201,32.227
1533059193.362,41.835383244508336,20.233554922319147,35.898122360964166,10.452565412854254,-16.113
1533059193.366,31.558729406717458,25.295677549810893,32.11765822912064,2.8079234616622686,-12.207
1533059193.37,21.449894604809405,23.280598502251515,27.679851446801027,-1.9925011183601549,32.227
1533059193.374,16.39988095721627,17.664366737243615,26.858441258089947,-3.470829723039138,20.02
1533059193.378,29.993927500872505,21.395565200629413,26.60692030396925,-3.937291097640793,7.812
1533059193.382,40.14904456791247,22.0915987047078,28.758921561529416,1.4465954309383848,45.41
1533059193.386,38.59992219367735,20.228552816050904,28.147781590944486,10.569405811452588,37.598
1533059193.39,24.279916831343066,21.81504938446133,24.545739959295545,10.504244270677296,37.109
1533059193.394,8.831670225540105,22.831654353408403,23.23303809733654,-3.818706557007054,14.648
1533059193.397,20.3559135347302,25.343902680013286,24.582925830493448,-4.198923053318002,-12.695
1533059193.401,31.86226810128902,22.17706327730533,27.960447989119896,1.900715925697204,16.602
1533059193.405,18.66675995279437,18.45555937982713,27.976021062718043,-6.37685807470703,21.484
1533059193.409,8.827315444517874,16.713048529682354,30.63363002633101,-7.3434187460154865,57.129
1533059193.413,13.905050104244491,18.412857142382453,32.17102853024863,1.4632567352463124,7.324
1533059193.417,31.40872408236332,15.583687746305449,27.42852437193009,7.61517713131216,-26.367
1533059193.421,38.9522713552878,12.203453783305704,27.41561299416055,12.347762220376955,14.648
1533059193.425,31.13214687010902,10.846997148359463,28.87271481123308,16.073856077136828,-26.855
1533059193.429,20.442070174424934,8.148828188648649,28.948774828983115,12.83393627507288,-0.977
1533059193.433,16.074305313099355,11.580209907673124,28.473586939632764,8.289966662710311,78.613
1533059193.436,24.445283045631705,10.789567838141451,24.305147744026986,3.768289440029992,76.66
1533059193.44,31.21944139317986,13.185782458815227,20.763922935900176,2.0146689336609094,84.961
1533059193.444,28.55713528816496,18.70828763225198,16.405662913699448,4.034580738884302,99.121
1533059193.448,14.84708262483796,17.491907059122966,17.98550505010978,-1.4558116330085036,87.891
1533059193.452,1.0035726806637848,16.58479195957417,22.69020101409766,-7.9706218836631555,36.133
1533059193.456,9.048358602839231,17.24111490052691,24.668837946560974,-5.369310921832149,38.574
1533059193.46,19.778354664331346,15.553721664715392,29.379881557335253,1.5163858669739525,72.266
1533059193.464,29.03817266560815,11.668169833707877,39.66149599198189,18.130584428469216,-26.367
1533059193.468,27.19282943429923,10.515652323399822,40.4205910149492,24.91899656211325,6.836
1533059193.472,13.194058236722585,17.50332927854309,33.919248221419345,9.97475857265596,32.715
1533059193.476,14.170796214400674,23.03145751160918,29.347232032352107,0.97246897029535,40.039
1533059193.479,27.000681665948868,15.698377092602806,34.52597997199231,6.541490576255226,60.059
1533059193.483,23.01399273438481,9.958823477293242,39.13888430454977,13.366374568596727,30.273
1533059193.487,23.48507408670639,13.155904803485726,36.80367525123851,16.86782089254786,61.523
1533059193.491,16.668907806535646,20.83222957900907,26.13303292892936,10.270514130885129,75.684
1533059193.495,9.40168371040995,19.635137394302035,19.509478185703312,-0.9550226188472872,17.578
1533059193.499,24.2556652744788,15.687741234157196,20.04680156780346,-1.9167739736553469,-10.254
1533059193.503,40.333289237975166,16.525660161717074,17.591280400327566,11.183238847180183,37.598
1533059193.507,34.68929230593221,17.825190817841925,18.86129251631882,16.742539908727007,2.93
1533059193.511,17.935654292369914,21.959580849255232,22.32141521603504,11.535854734999916,19.043
1533059193.515,18.045780726774144,17.027147601144684,25.257150305086384,9.287943348269296,-5.859
1533059193.519,35.43208991503485,11.447645290730536,27.64984368917553,10.730616694966193,11.719
1533059193.522,38.98243252769848,9.808117281545211,25.986516423438985,13.73866690560267,58.594
1533059193.526,33.28989946350198,11.417215549884194,30.45789851865409,16.814416337103463,-15.137
1533059193.53,26.763410136347105,10.1194103413361,29.899739315601245,18.752556534118806,-19.531
1533059193.534,29.234611769858663,11.96238012626842,27.864289326119323,17.08220065987476,52.734
1533059193.538,42.7869531776705,17.29139376635066,20.41166112934747,10.765634761020792,55.176
1533059193.542,47.25204170793489,22.51610365140788,16.882692252012355,14.55574291802287,-2.93
1533059193.546,41.47642791671856,25.13353808363312,23.439549929072196,18.3794496745517,-35.645
1533059193.55,34.14453042793246,26.102500684529105,24.8979312603172,15.47265105170034,12.207
1533059193.554,36.59407203827452,26.834311940722586,24.02061423376869,17.309570831185336,67.871
1533059193.558,40.42552649475447,24.608196648021536,24.943968312728728,19.305171971205187,32.715
1533059193.561,42.34618827389248,19.925328492003523,24.511237143824943,15.704147280806955,23.926
1533059193.565,38.99302299227328,19.955119372205903,26.939587339960998,21.884484150089712,14.648
1533059193.569,29.76264484298053,18.59300930501835,25.56380285908501,15.132586829250863,3.906
1533059193.573,19.18809610233977,19.32783478297577,24.14158160561617,8.145621751281237,29.297
1533059193.577,33.54227544844668,15.710136654266732,26.2495570316278,10.795065901282076,24.414
1533059193.581,48.34560792452535,18.92978920263,25.969244638133823,12.37318066820675,16.113
1533059193.585,47.33841460475649,25.44292677788716,22.10642475548431,16.8803896194389,-9.277
1533059193.589,30.74058808686172,26.349292826402834,21.42853325595813,11.152418660108902,-20.02
1533059193.593,12.596022351840052,21.14564731188397,23.46211749493976,2.930340009931479,-27.832
1533059193.597,33.04759983849266,18.97776956279409,29.11740380474049,14.291664613904125,3.906
1533059193.601,47.29173032155754,24.29996563813494,23.830308539010502,19.675627537242644,32.227
1533059193.604,44.13600184109275,32.158287957586154,18.28630126893931,17.410119895641984,36.133
1533059193.608,27.22231206041537,30.136720953498205,19.526529401775605,8.042962606659934,54.199
1533059193.612,12.672860305199965,20.167314998121995,23.173727305778623,1.529028841690931,19.043
1533059193.616,28.970778545850983,18.047683028712715,26.170594726098987,7.376447874892123,-27.344
1533059193.62,48.90848266406832,25.500798525205504,26.51894707341209,11.344634369322543,-20.996
1533059193.624,39.17843334951667,31.153329981294604,21.296693126118463,7.795896338445495,8.789
1533059193.628,28.671809689119183,29.566498837202783,17.562112990816903,0.5074454513827024,12.695
1533059193.632,25.7744062514235,27.033505792225945,17.123143430731297,2.4320917013648704,-20.02
1533059193.636,30.72850210686736,26.53478661896799,20.65876314469852,7.669244204478673,3.418
1533059193.64,32.034440679073896,19.129418601382277,25.133498554975848,2.805671491317474,61.035
1533059193.643,31.58051713392097,16.425172486461356,27.80751225609018,2.881076312594593,29.785
1533059193.647,28.345649224654203,15.154233128345886,27.204962842946507,6.874568228942597,-19.531
1533059193.651,11.289683735043951,9.986031827526782,26.000585440427518,1.4290188644571329,-21.973
1533059193.655,19.97241545275673,11.710108809345398,21.438750251371665,0.9378531355114634,3.906
1533059193.659,35.299492839493595,14.335443734643947,17.56441117249722,-3.355954931784619,20.996
1533059193.663,33.985494602463646,17.501673044500205,15.792748035197729,-6.969626577357317,80.078
1533059193.667,31.99574495599526,16.82891244075683,17.416574156176697,-3.938064472607961,93.75
1533059193.671,13.717586375852408,12.754347351815474,19.161481926340954,-1.934186650857048,43.457
1533059193.675,6.638396918033624,16.07922058851816,20.967713257731564,-1.415741163285008,24.414
1533059193.679,25.735900819199784,19.28215370442136,29.11455497231022,3.967576980566456,-2.93
1533059193.683,33.44831165599962,15.160652142707129,27.74073930563915,11.740708663496106,61.523
1533059193.686,33.82911756664475,11.80781360792052,27.269457698404985,21.983989584804128,106.934
1533059193.69,25.07750164030155,14.184135694302096,27.636807216535896,18.08279326468504,5.371
1533059193.694,17.213254661736638,11.61566176163746,30.41739387470317,9.628642956388497,-41.504
1533059193.698,33.39607774119136,10.76193633195882,35.786084170126834,18.082314117987934,-5.371
1533059193.702,44.36525437839703,15.44037042495489,31.758595142618656,28.6494797187206,-12.207
1533059193.706,43.80637108329321,19.41727817484753,26.34308168174445,25.024811201320627,-18.066
1533059193.71,33.94007665444097,21.423148905253186,28.98871177761993,14.429876332387972,-6.836
1533059193.714,18.326542117652256,20.80073011469893,31.4787922819116,3.3570040761968785,-5.859
1533059193.718,35.5669326744403,16.740616814976296,32.430216831645666,9.327696298013754,21.484
1533059193.722,48.7588748470603,11.548388664229329,37.28476112650481,22.25777179839596,45.898
1533059193.726,40.35461242820466,11.425859640817212,34.536808749244244,25.674169606008835,42.48
1533059193.729,27.537333340564047,21.12631782099902,32.64403595868143,14.262841982906256,70.801
1533059193.733,9.244223492070171,27.792554926754068,26.726975643260552,1.4550823956758878,85.449
1533059193.737,21.89165073458221,26.15400185166215,24.41595712957777,10.011601387070336,41.992
1533059193.741,27.931125125681582,24.0441734506178,29.49328845738484,12.779888144770323,11.23
